sampler,seed,step,block,task_id,group_class,mean_reward,cumulative_tasks_reached,cumulative_unique_correct_programs,correct_count,unique_answers,sample_entropy_nats,collision_fraction,unique_correct_answers,correct_sample_entropy_nats
iid,2,109,5,76f90bf6e885e69b0a89,all_wrong,0.0,6,4,0,2,0.5623351446188083,0.5714285714285714,0,
iid,2,110,5,9db8536e4fd843db257f,mixed,0.5,7,5,4,4,1.2130075659799042,0.25,1,-0.0
iid,2,111,5,f528410ef35f647cdf70,all_wrong,0.0,7,5,0,3,0.9002560512685369,0.39285714285714285,0,
iid,2,112,5,9886fb653aa0e0f98c6c,all_wrong,0.0,7,5,0,3,0.9002560512685369,0.39285714285714285,0,
iid,2,113,5,d1e9cd7b0c49ad949db2,all_wrong,0.0,7,5,0,3,0.9002560512685369,0.39285714285714285,0,
iid,2,114,5,fe0b9f9eb2341c473ef3,all_wrong,0.0,7,5,0,2,0.5623351446188083,0.5714285714285714,0,
iid,2,115,5,873684023f572450072f,all_wrong,0.0,7,5,0,3,1.0821955300387673,0.25,0,
iid,2,116,5,947517d0d59a19a72ad7,all_wrong,0.0,7,5,0,2,0.5623351446188083,0.5714285714285714,0,
iid,2,117,5,c0e8bc1fb6092159dd6f,all_wrong,0.0,7,5,0,2,0.37677016125643675,0.75,0,
iid,2,118,5,6ce79849a45a488c196d,all_wrong,0.0,7,5,0,2,0.37677016125643675,0.75,0,
iid,2,119,5,05b0a2384ae6a380c7d2,all_wrong,0.0,7,5,0,1,-0.0,1.0,0,
iid,2,120,5,48809c9ccc0ba30c59c9,all_wrong,0.0,7,5,0,1,-0.0,1.0,0,
iid,2,121,5,8d2e2c51a12026ae3f10,all_wrong,0.0,7,5,0,1,-0.0,1.0,0,
iid,2,122,5,05e55afea76e67ea6ccc,all_correct,1.0,8,5,8,1,-0.0,1.0,1,-0.0
iid,2,123,5,650c00763900b7f4e071,all_wrong,0.0,8,5,0,1,-0.0,1.0,0,
iid,2,124,5,194b465fc259ddd42d3c,all_wrong,0.0,8,5,0,1,-0.0,1.0,0,
iid,2,125,5,78d4a79b4b77193c2a38,all_wrong,0.0,8,5,0,2,0.37677016125643675,0.75,0,
iid,2,126,6,64c3e013c7bba3ab8a30,all_wrong,0.0,8,5,0,1,-0.0,1.0,0,
iid,2,127,6,7bab8dea0d18f5ff37cb,all_wrong,0.0,8,5,0,2,0.6931471805599453,0.42857142857142855,0,
iid,2,128,6,23376bee554fd8074c0c,all_wrong,0.0,8,5,0,1,-0.0,1.0,0,
iid,2,129,6,93823a7cc4df2d29e9d1,all_wrong,0.0,8,5,0,2,0.5623351446188083,0.5714285714285714,0,
iid,2,130,6,9146fc6fb12cdebc55c7,all_wrong,0.0,8,5,0,1,-0.0,1.0,0,
iid,2,131,6,468a783e528f80469a12,all_wrong,0.0,8,5,0,1,-0.0,1.0,0,
iid,2,132,6,4d303008bd587932a929,all_wrong,0.0,8,5,0,2,0.6615632381579821,0.4642857142857143,0,
iid,2,133,6,1f0d8a6c547ab1be9881,all_wrong,0.0,8,5,0,3,0.9743147528693494,0.32142857142857145,0,
iid,2,134,6,2550c7a734bf9d1df18f,all_wrong,0.0,8,5,0,1,-0.0,1.0,0,
iid,2,135,6,dc89697610c74fca8a66,all_wrong,0.0,8,5,0,2,0.37677016125643675,0.75,0,
iid,2,136,6,61487b72c6261bf53073,all_wrong,0.0,8,5,0,2,0.5623351446188083,0.5714285714285714,0,
iid,2,137,6,dbd98eaa0810481218b4,all_wrong,0.0,8,5,0,1,-0.0,1.0,0,
iid,2,138,6,b86ae3e6251fe7792e14,all_wrong,0.0,8,5,0,3,0.9002560512685369,0.39285714285714285,0,
iid,2,139,6,cd0d39d8b07b3b99d88a,all_wrong,0.0,8,5,0,1,-0.0,1.0,0,
iid,2,140,6,7b388d98ae0d944f1925,all_wrong,0.0,8,5,0,1,-0.0,1.0,0,
iid,2,141,6,0942ca362c9bb4e92156,all_correct,1.0,9,5,8,1,-0.0,1.0,1,-0.0
iid,2,142,6,5a8613d101df5db899bd,all_wrong,0.0,9,5,0,5,1.3862943611198906,0.21428571428571427,0,
iid,2,143,6,9fbac876b450cde1cadf,all_wrong,0.0,9,5,0,1,-0.0,1.0,0,
iid,2,144,6,5abe24088e2cc62a64de,all_wrong,0.0,9,5,0,1,-0.0,1.0,0,
iid,2,145,6,8c6e2943c4bb9c2e5cda,all_wrong,0.0,9,5,0,1,-0.0,1.0,0,
iid,2,146,6,fe5aace7fc6d828a6d44,all_correct,1.0,10,5,8,1,-0.0,1.0,1,-0.0
iid,2,147,6,18bb600571e811780aeb,all_wrong,0.0,10,5,0,3,1.0397207708399179,0.2857142857142857,0,
iid,2,148,6,ce61e0eb7137279c8cfb,all_wrong,0.0,10,5,0,2,0.6615632381579821,0.4642857142857143,0,
iid,2,149,6,9777165aa1a5c0f1b439,all_wrong,0.0,10,5,0,2,0.37677016125643675,0.75,0,
iid,2,150,6,46b190e25d53f7f5f817,all_wrong,0.0,10,5,0,1,-0.0,1.0,0,
iid,2,151,7,f4c34dd4d2db54587fe7,all_wrong,0.0,10,5,0,1,-0.0,1.0,0,
iid,2,152,7,391b5fce3e24abe2254b,all_wrong,0.0,10,5,0,2,0.37677016125643675,0.75,0,
iid,2,153,7,d4a1cfb3981ba5d515d3,all_wrong,0.0,10,5,0,2,0.37677016125643675,0.75,0,
iid,2,154,7,055c0b3e9c73b912946f,all_wrong,0.0,10,5,0,1,-0.0,1.0,0,
iid,2,155,7,9ccabee528f1681eb246,all_wrong,0.0,10,5,0,2,0.37677016125643675,0.75,0,
iid,2,156,7,c2b55f70979ccb528146,all_wrong,0.0,10,5,0,3,0.9743147528693494,0.32142857142857145,0,
iid,2,157,7,a0a04fd3d53e65772151,all_wrong,0.0,10,5,0,2,0.37677016125643675,0.75,0,
iid,2,158,7,c9836a00dc3f36bdb5c2,all_wrong,0.0,10,5,0,1,-0.0,1.0,0,
iid,2,159,7,69321ce445a5539853b7,all_wrong,0.0,10,5,0,2,0.5623351446188083,0.5714285714285714,0,
iid,2,160,7,b43b6f62a988f6f5b9e9,all_wrong,0.0,10,5,0,1,-0.0,1.0,0,
iid,2,161,7,069ee2efb67b497c0ac5,all_wrong,0.0,10,5,0,1,-0.0,1.0,0,
iid,2,162,7,9ce1e8b938112d4d4c6c,all_wrong,0.0,10,5,0,1,-0.0,1.0,0,
iid,2,163,7,6c001c7ad666d12885f6,all_wrong,0.0,10,5,0,2,0.37677016125643675,0.75,0,
iid,2,164,7,61d835a76e24f605aefc,all_wrong,0.0,10,5,0,1,-0.0,1.0,0,
iid,2,165,7,5b40b0801b39319f2601,all_wrong,0.0,10,5,0,1,-0.0,1.0,0,
iid,2,166,7,2e1f9ced3a1d3a3a401c,all_wrong,0.0,10,5,0,2,0.5623351446188083,0.5714285714285714,0,
iid,2,167,7,95eaa1f805e4464e5465,all_wrong,0.0,10,5,0,1,-0.0,1.0,0,
iid,2,168,7,1deb18d5faa29ac53b03,all_wrong,0.0,10,5,0,1,-0.0,1.0,0,
iid,2,169,7,2de4e7cb2a37514cdc4c,all_wrong,0.0,10,5,0,2,0.5623351446188083,0.5714285714285714,0,
iid,2,170,7,0e25805e3a68f642e9a7,all_wrong,0.0,10,5,0,2,0.37677016125643675,0.75,0,
iid,2,171,7,7e6941bc8b261c9bdf46,all_wrong,0.0,10,5,0,2,0.37677016125643675,0.75,0,
iid,2,172,7,5e9c3e0f43a4a996cf19,all_wrong,0.0,10,5,0,1,-0.0,1.0,0,
iid,2,173,7,9cf383eaf4a20437d07f,all_wrong,0.0,10,5,0,2,0.37677016125643675,0.75,0,
iid,2,174,7,caf85b1966da82476384,all_wrong,0.0,10,5,0,1,-0.0,1.0,0,
iid,2,175,7,5a5b6600675ad49af7fa,all_wrong,0.0,10,5,0,1,-0.0,1.0,0,
iid,2,176,8,a47c9f60d0050c531ce7,all_wrong,0.0,10,5,0,1,-0.0,1.0,0,
iid,2,177,8,ee744132b4161e706199,mixed,0.125,11,5,1,2,0.37677016125643675,0.75,1,-0.0
iid,2,178,8,207d3eac8222c945231b,all_wrong,0.0,11,5,0,1,-0.0,1.0,0,
iid,2,179,8,5cc33cd79e147f5aec38,all_wrong,0.0,11,5,0,1,-0.0,1.0,0,
iid,2,180,8,038dbf186d440784b844,all_wrong,0.0,11,5,0,1,-0.0,1.0,0,
iid,2,181,8,e47563a535a1054e5c4b,all_wrong,0.0,11,5,0,2,0.5623351446188083,0.5714285714285714,0,
iid,2,182,8,32dd13b8aae87d07d840,all_wrong,0.0,11,5,0,2,0.6931471805599453,0.42857142857142855,0,
iid,2,183,8,7fc41e235c90f7dddd90,all_wrong,0.0,11,5,0,1,-0.0,1.0,0,
iid,2,184,8,d3b38e847e624ed82167,all_wrong,0.0,11,5,0,1,-0.0,1.0,0,
iid,2,185,8,fb0836242205e30b2f28,all_wrong,0.0,11,5,0,2,0.37677016125643675,0.75,0,
iid,2,186,8,3744e937e15316d76660,all_wrong,0.0,11,5,0,1,-0.0,1.0,0,
iid,2,187,8,ad5efa65c4181f462e3b,all_wrong,0.0,11,5,0,2,0.37677016125643675,0.75,0,
iid,2,188,8,35e05333a0e8d104bb11,all_wrong,0.0,11,5,0,1,-0.0,1.0,0,
iid,2,189,8,550066f263874da2c6bf,all_wrong,0.0,11,5,0,1,-0.0,1.0,0,
iid,2,190,8,b84fc00a3abccc9d080e,all_wrong,0.0,11,5,0,3,1.0821955300387671,0.25,0,
iid,2,191,8,5a400e19635fe303647f,all_wrong,0.0,11,5,0,1,-0.0,1.0,0,
iid,2,192,8,d4457b06ca71659d6c1e,all_wrong,0.0,11,5,0,2,0.6615632381579821,0.4642857142857143,0,
iid,2,193,8,9108757228d2c727c47b,all_wrong,0.0,11,5,0,2,0.37677016125643675,0.75,0,
iid,2,194,8,afaf06828302fc24642b,all_wrong,0.0,11,5,0,3,0.9002560512685369,0.39285714285714285,0,
iid,2,195,8,83f13f48931968a08804,all_wrong,0.0,11,5,0,2,0.5623351446188083,0.5714285714285714,0,
iid,2,196,8,c4008c5ff93d59fa8e6c,all_wrong,0.0,11,5,0,2,0.6615632381579821,0.4642857142857143,0,
iid,2,197,8,5ba265e86479190dd2b6,all_correct,1.0,12,6,8,1,-0.0,1.0,1,-0.0
iid,2,198,8,149913b1085c0e7efeb1,all_wrong,0.0,12,6,0,1,-0.0,1.0,0,
iid,2,199,8,4c8afad2b3c02b83f166,all_wrong,0.0,12,6,0,1,-0.0,1.0,0,
iid,2,200,8,d1b1f9d2e1ab7ad7df98,all_wrong,0.0,12,6,0,1,-0.0,1.0,0,
iid,2,201,9,358af1f24c822e0a9a47,all_wrong,0.0,12,6,0,4,1.320888343149322,0.17857142857142858,0,
iid,2,202,9,ea46abb7f2605d636b9a,all_wrong,0.0,12,6,0,1,-0.0,1.0,0,
iid,2,203,9,579ba8d011d16c0ec216,all_wrong,0.0,12,6,0,1,-0.0,1.0,0,
iid,2,204,9,8b3818b16bb5176cfe5f,all_wrong,0.0,12,6,0,2,0.5623351446188083,0.5714285714285714,0,
iid,2,205,9,e718645a913043afcbd2,all_wrong,0.0,12,6,0,2,0.6615632381579821,0.4642857142857143,0,
iid,2,206,9,e321529f82c331665331,all_wrong,0.0,12,6,0,1,-0.0,1.0,0,
iid,2,207,9,78390ec877cab9f426af,all_wrong,0.0,12,6,0,2,0.5623351446188083,0.5714285714285714,0,
iid,2,208,9,c017c930fe710d063798,all_wrong,0.0,12,6,0,1,-0.0,1.0,0,
iid,2,209,9,182e0a9e3d838d9240fc,all_wrong,0.0,12,6,0,2,0.37677016125643675,0.75,0,
iid,2,210,9,b60a0986bcbb036f14f0,all_wrong,0.0,12,6,0,3,0.7356219397587946,0.5357142857142857,0,
iid,2,211,9,cde00ae2d594f0d33c4e,all_wrong,0.0,12,6,0,1,-0.0,1.0,0,
iid,2,212,9,9be2574c5e100539a6c2,all_wrong,0.0,12,6,0,4,1.2554823251787535,0.21428571428571427,0,
iid,2,213,9,cf78859f172bec896ab6,all_wrong,0.0,12,6,0,4,1.2130075659799042,0.25,0,
iid,2,214,9,d7e354ac002bf841af51,all_wrong,0.0,12,6,0,2,0.37677016125643675,0.75,0,
iid,2,215,9,d62a79efc58dbf180396,all_wrong,0.0,12,6,0,1,-0.0,1.0,0,
iid,2,216,9,619a76d4f212b9a50556,all_wrong,0.0,12,6,0,3,1.0821955300387673,0.25,0,
iid,2,217,9,dd34d92c2fafc4742f4f,all_wrong,0.0,12,6,0,2,0.6931471805599453,0.42857142857142855,0,
iid,2,218,9,228b8c0191dbb35adac7,all_wrong,0.0,12,6,0,1,-0.0,1.0,0,
iid,2,219,9,fc0c597939083108ba53,all_wrong,0.0,12,6,0,2,0.37677016125643675,0.75,0,
iid,2,220,9,71fc27fcf69390db8f37,all_wrong,0.0,12,6,0,1,-0.0,1.0,0,
iid,2,221,9,aba74531ce294295a174,all_wrong,0.0,12,6,0,3,0.9002560512685369,0.39285714285714285,0,
iid,2,222,9,beb301b7347d27085a3a,all_wrong,0.0,12,6,0,2,0.37677016125643675,0.75,0,
iid,2,223,9,6fa8a543c58113af3226,all_correct,1.0,13,7,8,1,-0.0,1.0,1,-0.0
iid,2,224,9,5050a2de4777967cdaa5,all_wrong,0.0,13,7,0,1,-0.0,1.0,0,
iid,2,225,9,360fe126190238fbc60c,all_wrong,0.0,13,7,0,1,-0.0,1.0,0,
iid,2,226,10,398706ce258a22ea00c1,all_wrong,0.0,13,7,0,1,-0.0,1.0,0,
iid,2,227,10,d070b6ceaa6a58e86fe3,all_wrong,0.0,13,7,0,1,-0.0,1.0,0,
iid,2,228,10,58d1fb042853a49b5db8,mixed,0.625,14,7,5,3,0.9002560512685369,0.39285714285714285,1,-0.0
iid,2,229,10,f9c18d1366459d8e6f9c,all_wrong,0.0,14,7,0,2,0.37677016125643675,0.75,0,
iid,2,230,10,397a90e0a1bf7902b244,all_wrong,0.0,14,7,0,1,-0.0,1.0,0,
iid,2,231,10,1d0b4334ef1efbf29f32,all_wrong,0.0,14,7,0,3,1.0397207708399179,0.2857142857142857,0,
iid,2,232,10,33b7f3a8a9f93f412958,all_wrong,0.0,14,7,0,1,-0.0,1.0,0,
iid,2,233,10,653e44c6d4a828887f81,all_wrong,0.0,14,7,0,2,0.37677016125643675,0.75,0,
iid,2,234,10,a5b89b318429db6071b1,all_wrong,0.0,14,7,0,1,-0.0,1.0,0,
iid,2,235,10,367de3ae8658802f9c8c,all_wrong,0.0,14,7,0,1,-0.0,1.0,0,
iid,2,236,10,4372ce88837a0156dd93,all_wrong,0.0,14,7,0,3,0.9002560512685369,0.39285714285714285,0,
iid,2,237,10,301fb492cd3e430be689,all_wrong,0.0,14,7,0,1,-0.0,1.0,0,
iid,2,238,10,7be4905a13bd49ce40fd,all_wrong,0.0,14,7,0,2,0.6931471805599453,0.42857142857142855,0,
iid,2,239,10,0905739b30a79fcdc440,all_wrong,0.0,14,7,0,5,1.3862943611198906,0.21428571428571427,0,
iid,2,240,10,8c4b5c8655da411970b5,all_wrong,0.0,14,7,0,1,-0.0,1.0,0,
iid,2,241,10,30c2ddd3fa0e7ff5a6c2,all_wrong,0.0,14,7,0,2,0.5623351446188083,0.5714285714285714,0,
iid,2,242,10,183489cf47392b992c54,all_wrong,0.0,14,7,0,1,-0.0,1.0,0,
iid,2,243,10,b83f83e94d96454adde9,all_wrong,0.0,14,7,0,2,0.37677016125643675,0.75,0,
iid,2,244,10,b5d2c32057cae3eb1011,all_wrong,0.0,14,7,0,1,-0.0,1.0,0,
iid,2,245,10,9454812d67a4ee5ad62c,all_wrong,0.0,14,7,0,2,0.37677016125643675,0.75,0,
iid,2,246,10,d327013a22bee72e501d,all_wrong,0.0,14,7,0,2,0.5623351446188083,0.5714285714285714,0,
iid,2,247,10,fe4f53654a6a9ba76771,all_wrong,0.0,14,7,0,1,-0.0,1.0,0,
iid,2,248,10,ea915def88a42f813ec3,all_wrong,0.0,14,7,0,1,-0.0,1.0,0,
iid,2,249,10,dd8d15a7e8b630fb37f6,all_wrong,0.0,14,7,0,4,1.0735428464085233,0.35714285714285715,0,
iid,2,250,10,fc64186124c711940f1b,all_wrong,0.0,14,7,0,2,0.5623351446188083,0.5714285714285714,0,
iid,2,251,11,1d97f3cc70f2b4486afe,all_wrong,0.0,14,7,0,1,-0.0,1.0,0,
iid,2,252,11,5ea3079d1dcaeed39ffd,all_wrong,0.0,14,7,0,1,-0.0,1.0,0,
iid,2,253,11,2843db09530044d3281e,all_wrong,0.0,14,7,0,1,-0.0,1.0,0,
iid,2,254,11,d53bd3a61dd80866979c,all_wrong,0.0,14,7,0,2,0.37677016125643675,0.75,0,
iid,2,255,11,84606d1a26eedbd6ab2c,all_wrong,0.0,14,7,0,2,0.5623351446188083,0.5714285714285714,0,
iid,2,256,11,d70f207278c1da50a91d,all_wrong,0.0,14,7,0,2,0.6931471805599453,0.42857142857142855,0,
iid,2,257,11,92fd0c50151a0922fc2f,all_wrong,0.0,14,7,0,1,-0.0,1.0,0,
iid,2,258,11,2882a43d15cf648ff4e2,all_wrong,0.0,14,7,0,1,-0.0,1.0,0,
iid,2,259,11,4bdfe539bd950fc440b2,all_wrong,0.0,14,7,0,1,-0.0,1.0,0,
iid,2,260,11,d3cacf744c94d4c0007a,all_wrong,0.0,14,7,0,1,-0.0,1.0,0,
iid,2,261,11,5f898caaf3158950c522,all_wrong,0.0,14,7,0,3,1.0821955300387671,0.25,0,
iid,2,262,11,68b2db0feec6b6533fd1,all_wrong,0.0,14,7,0,1,-0.0,1.0,0,
iid,2,263,11,cc37f2f0b601eda91157,all_wrong,0.0,14,7,0,1,-0.0,1.0,0,
iid,2,264,11,0e716b8b24f9fb8b814c,all_wrong,0.0,14,7,0,4,1.0735428464085233,0.35714285714285715,0,
iid,2,265,11,61cd3de4e53b6581c34a,all_wrong,0.0,14,7,0,2,0.6615632381579821,0.4642857142857143,0,
iid,2,266,11,dcb7f654b52c265f6399,all_wrong,0.0,14,7,0,2,0.37677016125643675,0.75,0,
iid,2,267,11,24f3264fa6b46787f7c0,all_wrong,0.0,14,7,0,1,-0.0,1.0,0,
iid,2,268,11,8619ab3977fa82c3365c,all_wrong,0.0,14,7,0,1,-0.0,1.0,0,
iid,2,269,11,d622ddeaa78127b22aea,all_wrong,0.0,14,7,0,2,0.6615632381579821,0.4642857142857143,0,
iid,2,270,11,974e09bbf710f5e051de,all_wrong,0.0,14,7,0,1,-0.0,1.0,0,
iid,2,271,11,2840d37f0dac60a4a1ce,all_wrong,0.0,14,7,0,2,0.37677016125643675,0.75,0,
iid,2,272,11,94df7d49e341b77ad181,all_wrong,0.0,14,7,0,2,0.37677016125643675,0.75,0,
iid,2,273,11,32e917e13cc3234e32d5,all_wrong,0.0,14,7,0,3,0.9002560512685369,0.39285714285714285,0,
iid,2,274,11,a1a86772d721d6592bd1,all_wrong,0.0,14,7,0,2,0.37677016125643675,0.75,0,
iid,2,275,11,a4ef3547e6e3c2e7b368,all_wrong,0.0,14,7,0,1,-0.0,1.0,0,
iid,2,276,12,779a5b55ede96a97d2d6,all_wrong,0.0,14,7,0,3,0.7356219397587946,0.5357142857142857,0,
iid,2,277,12,f68c0897daddb3778961,all_wrong,0.0,14,7,0,2,0.37677016125643675,0.75,0,
iid,2,278,12,924daa12f0ae44e76348,all_wrong,0.0,14,7,0,4,1.0735428464085233,0.35714285714285715,0,
iid,2,279,12,2770d6cfcf4dcac606d4,all_wrong,0.0,14,7,0,6,1.6674619334292948,0.10714285714285714,0,
iid,2,280,12,75bfee3eb8296e5b16bc,mixed,0.375,15,8,3,3,1.0821955300387671,0.25,1,-0.0
iid,2,281,12,f05fca54cd7745038049,all_wrong,0.0,15,8,0,1,-0.0,1.0,0,
iid,2,282,12,163135bcb6e0c9d09eca,all_wrong,0.0,15,8,0,4,1.2130075659799042,0.25,0,
iid,2,283,12,9da700af9e5999330f42,all_wrong,0.0,15,8,0,2,0.6615632381579821,0.4642857142857143,0,
iid,2,284,12,ea38191ee44477d0e4cd,all_wrong,0.0,15,8,0,4,1.2130075659799042,0.25,0,
iid,2,285,12,3158420ebfa03c7cbcca,all_wrong,0.0,15,8,0,5,1.3862943611198906,0.21428571428571427,0,
iid,2,286,12,d58ce388208127d39178,all_wrong,0.0,15,8,0,2,0.37677016125643675,0.75,0,
iid,2,287,12,d75ccdaa52ed209bc7ac,all_wrong,0.0,15,8,0,1,-0.0,1.0,0,
iid,2,288,12,4d72aac57727daee53b2,all_correct,1.0,16,8,8,1,-0.0,1.0,1,-0.0
iid,2,289,12,04d52291ef2f0a3b3538,all_wrong,0.0,16,8,0,4,1.2130075659799042,0.25,0,
iid,2,290,12,9b932aa1ea2e55c31603,all_wrong,0.0,16,8,0,2,0.37677016125643675,0.75,0,
iid,2,291,12,c9cf99f5dbaebd18bfc1,all_wrong,0.0,16,8,0,1,-0.0,1.0,0,
iid,2,292,12,d5e6bfe861c2ada78dbd,all_wrong,0.0,16,8,0,1,-0.0,1.0,0,
iid,2,293,12,33e8ed56f91bfe8a49b7,all_wrong,0.0,16,8,0,2,0.5623351446188083,0.5714285714285714,0,
iid,2,294,12,c9dabec0ca23721e2bbb,all_wrong,0.0,16,8,0,1,-0.0,1.0,0,
iid,2,295,12,5e347354fb0fe52697d2,all_wrong,0.0,16,8,0,1,-0.0,1.0,0,
iid,2,296,12,4fa086ce6a27b99cb96b,all_wrong,0.0,16,8,0,1,-0.0,1.0,0,
iid,2,297,12,eee4e371545b86ca2718,all_wrong,0.0,16,8,0,1,-0.0,1.0,0,
iid,2,298,12,dd8ff1bc4630e090c78b,all_wrong,0.0,16,8,0,1,-0.0,1.0,0,
iid,2,299,12,89983fcf482cc8919399,all_wrong,0.0,16,8,0,1,-0.0,1.0,0,
iid,2,300,12,cc79b5e45d6e93abc859,all_wrong,0.0,16,8,0,1,-0.0,1.0,0,
iid,2,301,13,98a6cd5c1bfb6bfb652f,all_wrong,0.0,16,8,0,1,-0.0,1.0,0,
iid,2,302,13,d5ed92acce68ad44b4dc,all_wrong,0.0,16,8,0,1,-0.0,1.0,0,
iid,2,303,13,e128e11a24e1c7cdd054,all_wrong,0.0,16,8,0,4,1.2554823251787535,0.21428571428571427,0,
iid,2,304,13,b42b2d483c63f47380da,all_wrong,0.0,16,8,0,3,0.9743147528693494,0.32142857142857145,0,
iid,2,305,13,8939e8029df407a884e4,all_wrong,0.0,16,8,0,1,-0.0,1.0,0,
iid,2,306,13,eea39c944b491d9fb480,all_wrong,0.0,16,8,0,2,0.37677016125643675,0.75,0,
iid,2,307,13,0a0a28b12d4e7acc34d5,all_wrong,0.0,16,8,0,1,-0.0,1.0,0,
iid,2,308,13,79472df5fc930c5ec2fa,all_wrong,0.0,16,8,0,1,-0.0,1.0,0,
iid,2,309,13,48dc7cccfc8017b7087a,all_wrong,0.0,16,8,0,1,-0.0,1.0,0,
iid,2,310,13,8e5326e03845fb9b3d1b,all_wrong,0.0,16,8,0,1,-0.0,1.0,0,
iid,2,311,13,48bd4db1a37946e2f6c2,all_wrong,0.0,16,8,0,1,-0.0,1.0,0,
iid,2,312,13,7643416cd50bb89fe4af,all_wrong,0.0,16,8,0,1,-0.0,1.0,0,
iid,2,313,13,5d1d63d7924b3f6bfdbc,all_wrong,0.0,16,8,0,3,1.0397207708399179,0.2857142857142857,0,
iid,2,314,13,6bed70f1ebcf19e13303,all_wrong,0.0,16,8,0,1,-0.0,1.0,0,
iid,2,315,13,16b8ee9ff32b422527a9,all_wrong,0.0,16,8,0,1,-0.0,1.0,0,
iid,2,316,13,aad30a0b758211c6d680,all_correct,1.0,17,8,8,1,-0.0,1.0,1,-0.0
iid,2,317,13,2c5c86ee6d2b5fca5587,all_wrong,0.0,17,8,0,2,0.5623351446188083,0.5714285714285714,0,
iid,2,318,13,4634f608da6cfa2135a2,all_wrong,0.0,17,8,0,1,-0.0,1.0,0,
iid,2,319,13,adc1c8d35b8240ccdd5f,all_wrong,0.0,17,8,0,1,-0.0,1.0,0,
iid,2,320,13,a3966fe8f84fc26709d4,all_wrong,0.0,17,8,0,3,0.9002560512685369,0.39285714285714285,0,
iid,2,321,13,a43647fbd9268eef63a5,all_wrong,0.0,17,8,0,1,-0.0,1.0,0,
iid,2,322,13,b760ba544ca02814169b,all_wrong,0.0,17,8,0,1,-0.0,1.0,0,
iid,2,323,13,85012706683c7f826bda,all_wrong,0.0,17,8,0,4,1.0735428464085233,0.35714285714285715,0,
iid,2,324,13,5f24a6c65b15a572079b,all_wrong,0.0,17,8,0,3,0.9743147528693494,0.32142857142857145,0,
iid,2,325,13,4b111f9ab5b3cff565f5,all_wrong,0.0,17,8,0,1,-0.0,1.0,0,
iid,2,326,14,85acad5a006e86a7763e,all_wrong,0.0,17,8,0,1,-0.0,1.0,0,
iid,2,327,14,0a3236b2c24210fe162b,all_wrong,0.0,17,8,0,2,0.5623351446188083,0.5714285714285714,0,
iid,2,328,14,69e5d0e17d8730056cd2,all_wrong,0.0,17,8,0,1,-0.0,1.0,0,
iid,2,329,14,541286be1891498dfa91,all_correct,1.0,18,8,8,1,-0.0,1.0,1,-0.0
iid,2,330,14,a15ceea7b21f6628992e,all_wrong,0.0,18,8,0,1,-0.0,1.0,0,
iid,2,331,14,04b12eafe0129cd6c860,all_wrong,0.0,18,8,0,2,0.37677016125643675,0.75,0,
iid,2,332,14,a6ed873d402e49818288,mixed,0.125,19,8,1,2,0.37677016125643675,0.75,1,-0.0
iid,2,333,14,c42b09da658a2c2abd08,all_wrong,0.0,19,8,0,2,0.5623351446188083,0.5714285714285714,0,
iid,2,334,14,b6a8579166d70c13cfad,all_wrong,0.0,19,8,0,2,0.6615632381579821,0.4642857142857143,0,
iid,2,335,14,36269b265d045aeaea4c,all_wrong,0.0,19,8,0,2,0.37677016125643675,0.75,0,
iid,2,336,14,ffbd7a9ff21ee2899fa3,all_wrong,0.0,19,8,0,3,0.9743147528693494,0.32142857142857145,0,
iid,2,337,14,b46dfceb2e3ce7e5081a,all_wrong,0.0,19,8,0,1,-0.0,1.0,0,
iid,2,338,14,02becb103cbba839f11e,all_correct,1.0,20,8,8,1,-0.0,1.0,1,-0.0
iid,2,339,14,65b5d95e6307f35ceba7,all_wrong,0.0,20,8,0,1,-0.0,1.0,0,
iid,2,340,14,48ece94e8be480c937b0,all_wrong,0.0,20,8,0,1,-0.0,1.0,0,
iid,2,341,14,dabd8d4cda9028631bc7,all_wrong,0.0,20,8,0,1,-0.0,1.0,0,
iid,2,342,14,a17a23f9643d34ce7e0b,all_wrong,0.0,20,8,0,2,0.37677016125643675,0.75,0,
iid,2,343,14,8640f5fc8a5b7d6b5acf,all_wrong,0.0,20,8,0,3,0.7356219397587946,0.5357142857142857,0,
iid,2,344,14,af3a6c5ce79eede7398a,all_wrong,0.0,20,8,0,2,0.6615632381579821,0.4642857142857143,0,
iid,2,345,14,99f2784ccd66471ee7a9,all_wrong,0.0,20,8,0,2,0.37677016125643675,0.75,0,
iid,2,346,14,f2836343a94d4b0b6315,all_wrong,0.0,20,8,0,1,-0.0,1.0,0,
iid,2,347,14,83b4746f24a5a30c7a2b,all_wrong,0.0,20,8,0,1,-0.0,1.0,0,
iid,2,348,14,563582915ff00b2ccb66,all_wrong,0.0,20,8,0,3,0.9002560512685369,0.39285714285714285,0,
iid,2,349,14,fda288cf8cf189bb087d,all_wrong,0.0,20,8,0,2,0.37677016125643675,0.75,0,
iid,2,350,14,a8a79546ec5131e98590,all_wrong,0.0,20,8,0,1,-0.0,1.0,0,
iid,2,351,15,d159562db4d9465071b9,mixed,0.125,21,8,1,3,0.9002560512685369,0.39285714285714285,1,-0.0
iid,2,352,15,5da1012cfc592e79107d,all_wrong,0.0,21,8,0,2,0.37677016125643675,0.75,0,
